customer_id,current_linkedin_activity,email_domain,linkedin_skill_code,mentor_program_involvement,negative_review_in_past_5_years,recruiting_location_code,recruiting_method_code,weekly_consumption,years_of_membership,survey_attitude_towards_company,survey_attitude_towards_product_features,survey_attitude_towards_performance,survey_attitude_towards_usability,survey_attitude_towards_product_quality,survey_attitude_towards_customer_service
0a1b3450-dd11-41d3-bc89-9633183c71eb,3,ucoz.com,10000,2,1,32498,21249,42,0,2,3,4,1,3,4
3a6471f9-adf4-48d3-9bfe-745ce9e7505f,2,timesonline.co.uk,10000,1,1,10000,21249,38,1,1,3,3,1,4,5
5a70e30f-8e36-4418-bf27-4d7563ceda95,2,timesonline.co.uk,21249,2,0,32498,54996,34,3,2,1,3,2,6,5
4883d90a-5009-41aa-bf9e-906001d7a1b7,4,nih.gov,10000,5,0,32498,21249,34,2,1,5,2,4,7,3
eeb30ffa-fc1b-43d1-8202-74c1580b4198,5,admin.ch,10000,4,1,88743,32498,34,3,3,5,2,2,3,5
f3e926c6-04fa-4706-be4e-54b875da6fa7,1,mysql.com,21249,2,0,77494,43747,34,2,2,6,6,1,4,3
628ee6b6-5ed9-4ef2-91aa-3127895d0583,5,admin.ch,10000,3,0,77494,10000,50,0,1,3,2,1,7,2
bd279240-c67c-4379-9ffa-73889b056c73,1,nih.gov,21249,1,0,32498,32498,50,1,2,3,3,1,4,3
03b53434-ea60-47cf-8f6d-6975888ebc12,3,ucoz.com,21249,5,0,43747,66245,50,6,2,6,4,3,2,4
b611cddc-c25e-4e24-89f0-d79ee8a978cd,2,mysql.com,21249,1,1,10000,77494,38,0,4,4,4,1,3,2
3ddbb16f-6223-4b7b-aa4c-e7b60a695e49,0,fastcompany.com,10000,4,0,77494,66245,46,2,2,4,2,1,3,4
09ef2f38-3acb-4ef5-bb70-27f4c51c7e06,1,mysql.com,32498,1,0,32498,21249,50,1,1,2,3,2,5,3
42fc39d7-8666-437e-b5b5-63af07d75542,0,mysql.com,10000,5,1,10000,32498,42,1,1,4,1,3,4,5
cb324f60-5c0a-4869-b80e-f26efe03d81f,4,admin.ch,10000,2,1,43747,77494,42,1,1,4,1,2,4,3
cbb773fb-4294-4335-88de-ded3c75c9b87,3,fastcompany.com,10000,2,0,21249,43747,34,3,2,2,4,3,4,5
3bcb1f42-21d8-40b3-ae5a-c9a9e45a18bc,2,admin.ch,32498,2,0,77494,10000,46,4,2,5,3,1,4,5
7ff0e704-320f-4b50-8c9b-1ae0fadec8e9,3,nih.gov,21249,3,0,88743,77494,42,2,1,2,2,4,7,4
6695d7aa-3215-430f-91c8-c632ca7175c1,1,timesonline.co.uk,21249,2,0,10000,43747,46,6,1,5,2,1,3,5
b7272559-dea3-4e9c-9346-82ee8a6088b3,1,ucoz.com,10000,1,1,21249,32498,34,1,2,4,4,2,5,2
2c64d6ab-1d3c-4a67-816a-d39a8086d211,0,ucoz.com,32498,5,0,10000,54996,34,3,5,6,6,2,3,3
f3efe1ca-2d33-4ce9-bbdd-8732175861d2,3,admin.ch,21249,3,1,54996,66245,46,1,1,6,2,1,5,3
467c35a1-dbf0-4385-b026-5a0538a9ba92,6,admin.ch,43747,3,1,10000,21249,50,1,2,6,6,1,2,5
90961378-51d0-4a52-8a66-ea86105919bb,3,nih.gov,10000,2,1,43747,88743,42,3,1,5,2,1,2,4
f9b46f8a-4b9f-4147-a8d4-8d1467b201dd,1,timesonline.co.uk,21249,2,0,66245,66245,42,2,2,2,2,1,2,3
1a71ebcb-fd83-4c9c-96bd-b9c2c836f3f4,0,mysql.com,10000,2,0,88743,21249,38,2,2,3,5,2,3,2
990d0212-c7eb-49fd-8755-1e16c2583233,5,ucoz.com,21249,2,0,66245,21249,42,4,1,6,7,1,5,3
afaa9f40-0e51-405f-a6e5-59b02beda544,2,admin.ch,21249,5,1,21249,21249,30,1,1,4,4,2,4,5
c8b0c1ae-6cae-4e67-84c4-6b943d15cc72,0,mysql.com,10000,1,0,21249,43747,34,5,1,4,3,2,5,4
2b835da3-0643-45c8-bc94-9f0494ed9e96,3,nih.gov,10000,2,0,88743,32498,50,3,1,4,7,1,3,4
3a13c569-767e-444f-b64c-f4ee29313ebe,4,fastcompany.com,32498,3,0,77494,54996,30,2,2,6,4,3,2,3
3cb61c4b-3c65-4d74-ba60-d04771f3cc3e,0,fastcompany.com,10000,1,0,77494,66245,50,1,1,3,4,2,6,2
d766b407-53d8-4db9-9caf-49cd4bf13c44,0,ucoz.com,21249,1,0,43747,43747,50,4,1,4,3,1,4,5
b54dd08c-3cb8-4f37-92d9-fa52d441c846,0,mysql.com,21249,3,0,54996,21249,30,0,1,3,3,1,3,3
caab2dcd-fd89-4a08-83e2-583b2e09f6c3,1,nih.gov,10000,2,1,10000,21249,50,2,3,1,1,2,2,4
0efba3e7-e5da-4316-bdcc-df67aee33e35,6,mysql.com,21249,1,1,88743,32498,46,3,3,3,2,1,2,5
c6d7cc02-f54d-43ca-b722-619b202fc339,3,mysql.com,10000,1,0,88743,54996,34,3,2,4,5,1,4,5
1bb5bf9a-728a-464a-bdd8-54029767b112,6,fastcompany.com,21249,4,0,10000,10000,50,5,1,1,3,2,5,4
c1b1ed60-5a2b-4f4c-ba64-b15a8b771192,2,admin.ch,10000,1,0,10000,10000,50,2,2,6,4,2,3,5
6830382e-a439-4fe6-9fd4-00407136f666,4,timesonline.co.uk,21249,5,1,10000,21249,38,5,2,3,2,3,6,4
29aa720d-e465-4969-99ce-08263be497d2,5,admin.ch,21249,5,1,77494,43747,38,3,3,5,4,2,3,4
46565747-b8b9-4d7a-bde9-1cf43df18350,0,fastcompany.com,10000,1,1,32498,21249,34,4,1,5,3,2,3,5
b17f08ac-4a3a-4692-abe7-eb9e0602a3eb,1,fastcompany.com,10000,1,0,77494,32498,34,1,3,6,2,2,4,3
28e55a7b-ad4f-470e-90d0-6fba3f597c30,4,mysql.com,10000,3,0,77494,21249,42,0,2,6,2,2,4,5
3afa1764-01c5-4309-b924-fe0ad128d3c6,2,nih.gov,32498,1,1,66245,21249,50,1,2,3,3,2,3,5
2d3012f6-d15c-4793-b142-e5d8ce78d960,6,mysql.com,10000,1,1,43747,32498,46,1,2,5,3,1,2,5
aa69612e-c71d-481a-b586-58ae3d25137a,2,admin.ch,10000,4,1,43747,10000,46,3,2,4,5,1,6,2
9264cd98-1961-421b-8ac4-de7896e3becc,1,ucoz.com,21249,4,1,66245,88743,34,6,1,1,4,3,4,2
0c6de66b-de6a-44a1-ad58-6ecce1599f82,5,mysql.com,10000,1,1,32498,88743,46,3,1,1,4,1,4,5
629f4889-2d14-47dd-8438-bc952c0ba84c,4,fastcompany.com,32498,4,0,43747,66245,42,5,3,2,7,1,3,5
c92b51ea-e766-4281-bc2c-e1ec8622bf02,3,mysql.com,21249,3,1,10000,21249,50,0,1,2,2,1,2,5
e145e8c6-6446-4145-a3ce-c8af46054414,3,timesonline.co.uk,10000,5,0,77494,54996,46,1,3,2,5,1,5,5
162defa2-8969-41bc-a194-08d8346029d3,1,fastcompany.com,32498,3,1,66245,10000,42,4,2,4,4,2,3,5
4f0c55a1-2c0b-4af4-843f-70111266c815,6,ucoz.com,32498,2,1,10000,32498,34,6,1,6,3,2,3,4
13aa3712-9c84-489b-a30a-b2c4fa7d7ad5,6,fastcompany.com,21249,5,0,66245,43747,50,3,1,5,4,3,4,3
621c7211-d68f-4946-97a5-a45d4aa8fde7,2,admin.ch,10000,3,1,43747,43747,30,0,2,6,5,2,4,2
bf1d155a-58de-4928-b230-aef20e2c22c2,4,mysql.com,10000,4,0,54996,54996,38,1,1,2,2,2,5,5
826e3831-2f60-44a2-8508-d717631e2cc6,6,nih.gov,21249,3,1,21249,43747,42,6,1,4,2,4,4,5
e67b2aa8-910c-4b20-b3b8-9c3655276f7c,1,mysql.com,10000,5,0,66245,21249,42,1,3,2,4,1,4,5
1af14569-5f11-4a39-a2cd-7eb7abdbf54b,5,fastcompany.com,10000,5,1,54996,32498,46,5,2,1,4,2,4,5
183ac6ba-fba9-48db-ad8d-916d85e3cb8e,1,nih.gov,10000,1,1,88743,66245,34,1,2,4,5,1,3,5
7671887c-13e1-4890-bdd9-c5b97275edb7,2,admin.ch,32498,2,1,10000,32498,42,4,2,2,3,1,5,2
438f8e55-b3a8-48dc-99f7-582c46559356,1,fastcompany.com,43747,5,1,43747,43747,50,3,2,5,4,4,6,4
287faab2-2f69-4f12-ae45-9d22414907e1,3,nih.gov,21249,3,1,66245,54996,38,1,4,6,3,2,3,4
a061d355-4f6e-42f3-858b-04d330087442,2,fastcompany.com,43747,1,0,77494,54996,38,1,2,2,2,2,5,5
69415c78-e773-45cd-a868-164b881326f1,6,nih.gov,10000,1,0,43747,43747,34,4,2,2,3,1,3,2
3b5f3952-0667-4d3f-aa89-c0f1419e0c20,3,admin.ch,21249,1,0,88743,54996,30,1,2,5,5,1,4,4
aed26f01-2181-4460-b93e-8fefdb4b9216,1,timesonline.co.uk,32498,2,0,10000,43747,34,3,4,4,2,2,4,2
9a560273-f4bd-437a-a219-5dc3ef267621,0,fastcompany.com,10000,5,0,54996,66245,38,2,2,3,3,1,2,2
90b72436-30d1-4eee-9b5b-2c4367f7e88d,5,admin.ch,21249,1,0,32498,21249,30,2,1,6,3,3,4,5
b7e7c220-f174-404a-b91c-3df41ade66db,3,admin.ch,10000,3,0,54996,21249,38,3,3,5,2,3,4,4
f07fb969-3cac-4ccf-990e-31b3d0a9a65b,5,timesonline.co.uk,10000,1,0,32498,88743,50,2,3,6,3,3,2,3
41564f08-6c60-4e49-94cd-a34388ec8e92,3,admin.ch,21249,2,1,88743,10000,50,2,1,2,4,2,6,5
ad7f2118-f337-4ea8-8fac-c47a9f2afd6a,6,ucoz.com,10000,3,0,66245,32498,42,2,1,4,3,3,2,2
25eca070-f3ad-4eb4-b6c9-22eb1d68d558,6,mysql.com,21249,3,0,10000,66245,46,6,2,4,2,1,4,2
d06323e3-6f13-4272-9289-c263b9d1f17f,4,timesonline.co.uk,10000,4,0,43747,88743,42,2,1,2,3,3,4,4
ab2559bf-99cc-4b57-a66e-e3bee1f79868,2,admin.ch,10000,1,1,43747,21249,46,3,2,3,3,3,5,4
cb1fafee-a053-4341-b813-d8d0efed32f4,4,mysql.com,10000,3,0,66245,32498,46,3,2,3,2,2,5,3
3e39258a-b22a-498b-b250-91decb6ef6d0,5,ucoz.com,10000,1,1,43747,21249,46,5,2,6,4,3,3,2
baf8fd1a-7733-4ea4-a570-294230a15a4c,2,nih.gov,54996,2,0,77494,32498,34,2,2,4,6,2,5,4
064818b6-a9a2-41c3-a61a-fe720181fd0e,0,admin.ch,21249,5,0,21249,21249,46,2,2,5,1,4,6,3
4556e0ff-dfde-4b80-9233-b63f6ec62634,2,admin.ch,10000,2,0,10000,10000,46,2,1,4,3,2,7,5
7995e5ee-4b46-461c-a477-875c586aeae2,2,timesonline.co.uk,32498,1,1,88743,43747,42,1,4,2,2,3,4,4
f42d9647-156a-4bf2-9fd6-18fcf331bb39,1,admin.ch,10000,4,1,66245,77494,42,4,3,4,2,1,3,5
b2389343-f948-4ded-b7ac-cc7ce57e53d8,2,mysql.com,10000,1,1,66245,66245,38,2,4,5,3,3,1,5
0aa8ae4c-9708-4d03-b291-3f6bcaa51c13,3,fastcompany.com,10000,1,1,21249,10000,34,3,1,6,3,1,5,3
baf8d7ad-cffa-4c84-82af-443d142be6ae,4,mysql.com,21249,2,1,32498,21249,42,2,4,5,2,1,5,4
2d95c3f0-b432-41d6-849b-b6a5c0bc192d,1,admin.ch,21249,3,0,77494,32498,42,2,3,2,2,1,3,5
e15b8dc0-5945-4377-bfe9-1566055dd97e,0,mysql.com,21249,1,1,88743,66245,38,4,1,2,3,2,4,4
2755da5a-14fc-4d10-a085-d6e33fa8ef71,3,admin.ch,10000,1,1,66245,43747,46,1,3,4,3,2,3,4
5d88523e-8648-45df-8c0d-15811c52a83b,2,ucoz.com,10000,5,0,32498,21249,46,1,4,6,2,1,3,5
f3cca386-791a-42c3-910a-9fcc8c1e9605,1,admin.ch,21249,1,1,21249,32498,34,4,2,2,5,1,3,4
a40d2a9d-8b69-4f39-ad89-3dacea8fdfd4,3,mysql.com,32498,3,1,66245,21249,50,1,4,4,5,1,2,4
f3c43424-5648-429b-a6be-cdc769e6a968,3,mysql.com,21249,5,0,54996,32498,46,2,1,2,1,1,3,5
897d3523-63c3-4cc5-aef8-ebb0634e754c,6,timesonline.co.uk,10000,2,0,54996,32498,34,3,2,3,1,3,2,5
a30c9046-4e10-41e3-a0c5-c3ebe0688259,1,ucoz.com,32498,4,1,43747,54996,34,4,3,5,3,1,7,5
2aaebaf2-380d-47d5-a4c1-0ef10eb28732,1,mysql.com,21249,1,0,66245,43747,34,1,3,5,4,1,6,2
050479fe-93f7-486b-9bc0-764303f486f3,2,nih.gov,10000,2,0,66245,88743,34,4,4,3,2,3,4,4
0b053d39-e80f-4239-811f-9457826f54e2,3,admin.ch,32498,1,1,88743,43747,34,0,4,5,3,3,4,3
99f24bd4-2c4b-45be-89a4-8999dbf99a69,0,timesonline.co.uk,10000,1,0,21249,54996,34,1,1,6,2,1,4,5
b0920dea-334e-4943-bee6-4d8077b0de51,4,timesonline.co.uk,21249,1,0,77494,66245,34,3,2,3,3,1,6,5
3ff0f30e-889b-4206-af20-c9c8df7d1419,2,ucoz.com,32498,2,0,43747,43747,34,1,3,3,3,3,2,5
514cb1b6-2bc2-407b-b7d4-f9711f5a5b94,3,fastcompany.com,10000,1,1,88743,43747,42,2,4,5,2,1,3,3
192e19b4-b1c6-4958-a755-53c83b9966ec,3,mysql.com,10000,4,1,21249,10000,34,4,3,4,7,2,3,2
c320cf1d-3961-4ed9-a270-0e0bd14ee0f6,4,timesonline.co.uk,10000,4,1,10000,21249,38,6,2,2,4,2,1,2
604b7765-6e00-400f-a77c-b6475870c1f8,6,admin.ch,43747,1,0,54996,21249,30,3,1,6,5,3,2,4
f412fdab-5b7a-42ec-b9c3-f435e0402f6c,3,ucoz.com,21249,5,0,43747,32498,38,3,1,4,2,2,5,5
5ca207f2-f785-4c6b-b645-1b720b0f72f0,1,mysql.com,32498,1,1,54996,54996,38,2,2,3,3,3,3,5
d38cb353-1a6a-48e0-84d0-33d3fd56c816,5,admin.ch,10000,1,0,54996,43747,46,1,1,2,5,1,5,2
6f384d56-a05a-46cf-a9b6-8c1badfef336,5,ucoz.com,21249,1,1,43747,10000,42,1,2,5,4,2,6,5
dbade014-9614-4e5e-8e02-fabaabe26d3d,3,fastcompany.com,21249,2,1,66245,43747,50,6,3,3,3,4,6,5
f1ed76da-1163-40b3-9fe0-d17d9f3217f3,4,mysql.com,21249,1,0,88743,10000,46,4,1,4,3,1,4,2
4ccc830d-20ff-4513-8b8b-6dff7c24dc3b,3,mysql.com,32498,1,0,66245,54996,42,3,2,5,4,1,4,2
15cfa59e-df3c-430d-b10a-fef50ff97c55,4,admin.ch,32498,1,0,21249,32498,38,1,1,6,1,2,2,5
f7c6356c-2864-4149-833f-0af0bdafcd8e,3,ucoz.com,10000,2,1,32498,32498,50,3,4,3,2,2,3,1
016bb217-4c57-4b2d-a051-da82e20c72a1,6,fastcompany.com,10000,2,0,77494,32498,38,0,4,2,3,2,4,4
48916ad7-3f1e-47a9-b2fb-bb1536de79bb,4,fastcompany.com,10000,2,1,88743,32498,38,4,2,5,4,1,5,3
1a47d716-7469-4fdb-8d60-c66cb87a3e2d,6,timesonline.co.uk,10000,4,1,43747,77494,34,2,2,2,4,1,3,3
516b64fd-ab65-4ca4-bfff-32cb14732f99,2,fastcompany.com,10000,1,0,21249,66245,38,1,4,6,3,2,5,3
3d0b9438-6554-47ce-8821-0464be46c68b,1,admin.ch,10000,2,1,43747,10000,42,3,1,4,3,2,6,5
6e06f93f-9900-4ee2-9605-13603fd20596,4,nih.gov,10000,3,0,10000,10000,42,4,1,5,4,2,3,2
d576344e-1466-4013-9bc1-1a51abb22964,4,nih.gov,21249,1,0,21249,54996,50,6,4,4,1,1,5,5
a722e3c1-cf8f-42e4-b7f6-bea89371bce8,2,fastcompany.com,10000,1,1,32498,54996,34,6,2,4,5,1,3,3
0d6a34de-17be-46d4-aac2-8b295a031305,3,fastcompany.com,32498,2,0,88743,66245,38,0,3,5,2,2,3,3
9560b62e-b21d-40db-b069-f9dd82896592,6,fastcompany.com,21249,1,1,66245,32498,34,2,2,4,5,2,3,4
db346fda-ab37-4b29-83d4-1ce9dd07f565,4,ucoz.com,10000,3,0,88743,43747,50,2,2,2,3,3,4,3
dcaf2084-bb6c-482c-9998-339aeef12bb7,2,fastcompany.com,10000,2,0,21249,21249,42,2,1,4,2,1,5,3
ec79c42b-3b96-461a-918a-1bf5bbf05a66,5,admin.ch,21249,2,0,10000,32498,34,6,1,3,3,1,1,4
2825f69a-e960-4e6b-938e-54543c81b7b5,3,admin.ch,10000,1,1,66245,43747,34,1,1,5,4,3,2,5
83693d8e-b588-4682-bbf2-39e0a48a53c0,4,nih.gov,21249,3,0,10000,10000,46,3,1,1,3,2,3,5
ea447ad8-f219-4d51-a535-ce905b2b8cc7,4,mysql.com,32498,1,1,88743,10000,38,3,4,6,6,2,3,5
1db4667f-f283-4a28-acaa-0430570bfb1c,6,nih.gov,32498,2,0,54996,32498,38,3,2,1,4,2,3,3
21ce1236-4f7e-49df-9a88-7f05eebe33a8,4,admin.ch,10000,2,0,32498,32498,38,6,3,6,2,2,2,4
3aa91dc4-b523-4d3f-9c23-6577afc2a4a8,2,mysql.com,21249,3,1,66245,43747,42,2,2,3,6,1,4,2
72ad925d-d48e-424c-9e2e-4d1785848eb4,2,fastcompany.com,10000,1,1,54996,21249,46,2,1,2,3,2,4,5
bb163ae3-a83f-4662-b2fa-8ed9488257bb,3,mysql.com,21249,1,1,21249,21249,50,2,3,4,3,2,7,3
62caee88-43f2-4a49-acc6-15984d2bf79f,6,mysql.com,10000,1,1,32498,66245,38,2,3,6,2,1,4,4
69a6c3cf-479e-4b60-80f0-d097c44e317f,3,nih.gov,21249,1,1,88743,88743,50,5,3,6,2,1,1,5
9adecfe6-32c9-4c59-b822-d63ab9c57aaf,2,admin.ch,10000,1,1,32498,10000,42,0,2,3,4,1,3,5
1991149b-d358-4ac0-a291-88e3f67c5abb,5,admin.ch,10000,1,0,88743,54996,38,6,1,2,5,3,2,5
e27d0a52-927f-45f7-a2b1-3ebe769ac32d,0,ucoz.com,21249,2,1,88743,32498,50,2,2,4,4,2,4,5
0249bd56-ef31-48b3-9531-3ab640e091a5,4,mysql.com,21249,3,0,77494,54996,30,2,1,2,2,2,3,5
5233f429-1d5a-4779-a2f9-c216c1a59780,1,mysql.com,10000,1,1,32498,21249,42,2,4,5,6,2,5,5
afa62521-c74d-488a-bb82-03b7a1f65580,1,admin.ch,21249,1,1,21249,43747,50,0,2,1,3,1,4,4
a923e42f-77a2-468f-b8b2-ca16d5191c9d,3,timesonline.co.uk,21249,1,1,10000,54996,38,5,2,4,6,4,4,3
bc3c3eb4-a443-4eac-b32f-b6fd6d77edd0,2,nih.gov,21249,1,1,32498,43747,46,2,1,2,3,2,5,4
25c46482-e5a9-4ba9-956b-c10ec7c5a00b,2,nih.gov,10000,5,1,54996,66245,38,4,1,5,3,4,4,3
60ae9a7c-f02f-401a-8c01-530a83e8591c,1,nih.gov,32498,5,0,66245,21249,38,5,3,5,3,3,4,5
186ba079-eb38-4198-a163-4f329185aaf9,4,fastcompany.com,10000,3,0,88743,77494,42,4,2,4,3,1,4,3
c57c3554-92f6-4fb9-9566-6691c8213066,4,ucoz.com,10000,2,0,88743,54996,50,1,1,4,4,1,3,1
75b6995f-6c1b-497c-939d-b8ea6497c3e5,4,timesonline.co.uk,10000,2,0,54996,32498,50,4,2,5,4,1,6,5
ce90ca33-a85e-4ede-ae7f-b8f21c6aabee,4,mysql.com,21249,1,1,66245,32498,42,0,2,1,4,1,3,5
f159978e-7453-4499-a1b3-8c63b8c972cc,3,nih.gov,10000,2,1,88743,43747,38,1,2,5,3,4,3,5
b29a8d42-3550-483f-b577-7848c2d55531,2,admin.ch,10000,2,1,21249,21249,38,1,4,5,6,2,3,1
c23b9ec8-43fc-4910-8f3d-29af6b239303,4,ucoz.com,21249,2,1,32498,43747,38,1,3,3,5,3,4,4
b8699da0-6676-4f8b-b4c1-e1af6db57919,2,admin.ch,21249,5,0,54996,43747,38,1,2,3,3,1,6,4
1b911d88-5df6-4717-9434-0bf71daaf780,1,ucoz.com,21249,1,1,21249,21249,46,5,3,1,3,1,6,5
3639681d-c442-460f-97c7-d7939e9a9727,5,timesonline.co.uk,10000,1,0,54996,77494,38,0,1,1,2,2,4,4
c903f292-e72a-4ab4-b83e-9d4a9c71afde,2,ucoz.com,10000,2,0,43747,10000,42,0,1,3,2,2,2,5
21c7aa6b-c419-4ad1-880e-cf83aa7e4a11,5,nih.gov,21249,3,1,88743,43747,42,0,3,5,6,1,7,2
0fbd466b-2f67-494f-993a-03b278b84959,1,timesonline.co.uk,10000,5,1,10000,21249,38,3,2,3,5,1,4,5
eca51e98-4283-4fb1-875f-f13d9a15063d,5,fastcompany.com,10000,1,0,66245,43747,34,4,2,6,6,2,4,4
853b99b5-84f6-4288-bea6-25c02ba11ebc,5,ucoz.com,10000,1,1,43747,32498,34,4,3,1,6,1,3,5
607041b8-0357-4881-bcfb-b23db011e1d1,3,mysql.com,21249,5,0,88743,32498,42,5,1,3,2,1,2,5
81db2b3e-390c-418b-a90b-9566de762200,3,admin.ch,21249,4,0,54996,77494,42,2,3,4,5,2,2,4
05454c65-1aa6-4c95-b227-93c496d4b041,5,admin.ch,21249,5,1,77494,21249,38,3,3,4,2,2,2,5
6cd086ee-a2dd-499c-86be-7ab5c0b78a9f,1,admin.ch,21249,1,1,77494,32498,42,0,1,6,5,1,2,3
7797c409-4c32-49bf-a1bc-66e6a3cee896,4,fastcompany.com,43747,5,1,43747,21249,46,4,1,6,3,2,7,5
f2866b8a-f87b-4803-80b5-29c0fa05bf57,1,ucoz.com,21249,2,1,77494,32498,42,6,1,5,2,1,5,3
ff98144a-3890-4020-9722-d68eee3787a7,3,ucoz.com,10000,1,1,77494,77494,38,2,2,3,6,1,2,5
5beac855-e2b9-407e-bfb2-7c4f50c6bca0,3,mysql.com,21249,2,0,54996,88743,42,3,3,6,4,2,1,3
49c96369-3506-4c1f-98ef-ea4d994e1c70,5,nih.gov,32498,1,0,54996,43747,42,5,1,4,5,2,3,5
f48deab4-7a4c-4f85-bbf8-1eedc19f20ba,2,mysql.com,10000,1,1,21249,77494,38,4,1,3,5,3,1,2
266c669f-f53f-47c6-a1ab-148684ca26c9,3,ucoz.com,10000,1,0,10000,21249,38,2,2,6,5,1,2,4
a473ca37-3c7a-49b6-a276-940a19660d67,2,admin.ch,10000,1,0,54996,32498,30,2,3,4,7,1,5,5
e0a0bea3-3229-43b2-819b-20bb33837992,3,timesonline.co.uk,21249,1,0,66245,32498,34,5,3,6,2,1,2,3
5489b5da-f433-4282-9fb7-136d297a83d0,1,admin.ch,10000,3,0,32498,43747,42,2,1,6,2,2,6,5
1d5987e4-9fbd-4972-a6c3-3973d75b79d6,1,mysql.com,21249,1,0,66245,32498,50,1,1,6,4,2,3,3
46b89d21-d8a0-4f4d-9d25-f6172866a5d1,6,fastcompany.com,10000,3,0,43747,21249,34,5,1,1,5,2,4,2
453837be-b7a9-472c-92e8-67147d5c170b,3,timesonline.co.uk,21249,2,1,54996,21249,30,3,2,6,3,1,1,5
122a45e1-2d86-44a1-9c10-3f871e1befa8,1,mysql.com,10000,2,1,10000,43747,38,6,1,4,4,3,1,4
d445583f-ff2d-4b4d-a9d6-666e9e7959d1,1,mysql.com,10000,5,0,77494,32498,50,3,3,5,1,2,4,5
4d787162-5f53-467b-827b-55b27ea77245,6,nih.gov,32498,5,1,77494,32498,38,2,3,5,3,1,4,5
72fdb70d-2fa9-4a48-a037-ef31cc522d3e,1,ucoz.com,32498,5,0,88743,21249,34,2,3,4,6,3,6,4
f107dc50-efa2-4ba2-86ca-223f19e507bc,2,admin.ch,21249,3,1,54996,88743,42,6,1,2,4,1,3,4
e3e6548a-deae-4b02-af63-ceb3018be5aa,6,fastcompany.com,10000,2,0,43747,32498,34,6,1,4,2,1,2,4
581478e7-4235-48e9-93b4-0ee3b949d633,2,mysql.com,21249,5,1,21249,21249,42,4,1,3,4,2,5,5
c1fd6fad-453b-4b9c-8208-07f98e58f572,4,mysql.com,32498,1,0,88743,32498,38,3,1,6,2,3,3,5
caa342c6-1bfb-43a8-9078-a514b035f351,0,ucoz.com,21249,1,1,77494,77494,42,2,2,6,4,2,6,4
8f9a3a4f-4f85-4621-801c-289a9a0969fe,6,mysql.com,10000,1,0,32498,10000,34,5,1,3,2,1,4,5
6eeff67f-83cb-42ae-844c-9a4c9e0f2630,3,mysql.com,10000,1,0,54996,21249,30,4,2,4,5,1,4,3
917a40e9-9f7e-4d61-b8e1-ed4ac8ad3cc0,3,admin.ch,21249,2,1,88743,54996,42,1,2,2,3,1,5,5
8524d433-d0b7-4d97-84a8-72a9b6c4ded7,4,nih.gov,32498,3,1,43747,43747,46,4,2,4,6,2,6,5
b02e7515-18c4-4326-bfd8-9dbc9c592b8d,0,mysql.com,21249,1,0,21249,32498,34,6,1,2,3,1,5,3
c81c31af-59da-4bf0-a757-8b91c59cc190,0,mysql.com,32498,1,0,54996,66245,42,1,3,6,3,4,5,4
5f101267-49f7-496a-94a8-1bc541c46df9,4,ucoz.com,10000,2,1,43747,32498,34,3,3,6,3,1,2,4
076a7a3a-a154-479f-882d-c9ed65c6fa94,3,fastcompany.com,10000,2,0,77494,43747,42,6,3,2,2,3,3,3
eab73c0b-2113-4028-936e-4f88be2f6aca,0,timesonline.co.uk,10000,5,0,66245,43747,46,2,2,4,5,2,5,5
d0923660-2fa2-4281-a912-83f5d3251a39,1,fastcompany.com,21249,2,0,77494,32498,38,5,2,3,6,2,1,3
cf42be90-9255-4c2f-8a13-cef167318083,1,mysql.com,10000,4,1,10000,43747,38,6,2,6,3,2,3,4
480dfef8-88b3-4a50-8ce4-84ddecf577aa,0,ucoz.com,21249,1,0,32498,66245,34,3,1,2,4,2,5,5
73b8de17-a852-4c63-b553-2de21a60816d,1,fastcompany.com,21249,5,1,32498,32498,34,0,3,4,1,3,3,5
ca539487-08d5-4cd4-a4e9-f921bb8d8bd9,1,fastcompany.com,21249,1,1,32498,21249,38,3,1,6,2,2,5,5
00aacd79-310f-4bd2-8cce-cc6a9dc2137b,0,fastcompany.com,10000,3,1,32498,43747,50,3,2,4,3,3,7,4
65812dc0-aa35-4e8d-b418-299f0fa21945,1,fastcompany.com,21249,4,0,77494,32498,38,1,1,6,3,1,4,2
24775b58-5dd9-4b5b-9f25-7846f3f43aba,2,ucoz.com,21249,3,1,10000,66245,42,5,1,5,3,1,3,1
1a205592-4214-4cbb-a20e-c594c3cbb05a,5,mysql.com,21249,1,1,43747,32498,42,4,1,2,2,1,5,5
bed9adfe-385a-43f8-ba48-6b0a6d13dc84,5,fastcompany.com,21249,1,1,10000,66245,42,4,3,4,4,1,5,5
d07db829-9f10-4066-b45e-6e21aa1b62ff,2,fastcompany.com,21249,3,0,21249,21249,34,0,1,4,3,1,1,5
65ab72c6-3ead-4687-9bbb-347a257d36da,0,ucoz.com,21249,3,0,54996,54996,42,3,3,3,5,2,7,2
edfb8d2f-cfe0-484b-b4ba-a2db35a37f14,1,admin.ch,21249,1,0,54996,54996,34,3,2,3,4,1,5,4
f9065301-6e4e-461a-b3e8-bd558a53a943,2,timesonline.co.uk,21249,3,0,77494,10000,38,3,1,5,5,2,2,1
e2ad333c-dc1f-443f-a7fe-0109b6bc8b34,3,ucoz.com,21249,3,1,10000,43747,38,4,1,6,6,1,3,1
